ime,chars,unicode
"sway","鎖","9396"
"cayng","鎗","9397"
"thoy","鎚","939A"
"chwu","鎚","939A"
"pak","鎛","939B"
"sang","鎟","939F"
"ca","鎡","93A1"
"hyeng","鎣","93A3"
"hwang","鎤","93A4"
"kay","鎧","93A7"
"ho","鎬","93AC"
"cin","鎮","93AE"
"il","鎰","93B0"
"cok","鏃","93C3"
"sen","鏇","93C7"
"lyen","鏈","93C8"
"o","鏊","93CA"
"mak","鏌","93CC"
"cek","鏑","93D1"
"o","鏖","93D6"
"kayng","鏗","93D7"
"cang","鏘","93D8"
"tang","鏜","93DC"
"man","鏝","93DD"
"yong","鏞","93DE"
"san","鏟","93DF"
"kyeng","鏡","93E1"
"phyo","鏢","93E2"
"lwu","鏤","93E4"
"chong","鏦","93E6"
"cham","鏨","93E8"
"cip","鏶","93F6"
"lin","鏻","93FB"
"swu","鏽","93FD"
"nyo","鐃","9403"
"cwun","鐏","940F"
"lyo","鐐","9410"
"tay","鐓","9413"
"sim","鐔","9414"
"cong","鐘","9418"
"tung","鐙","9419"
"lo","鐪","942A"
"cen","鐫","942B"
"chel","鐵","9435"
"hwan","鐶","9436"
"thak","鐸","9438"
"tang","鐺","943A"
"cwu","鑄","9444"
"hwak","鑊","944A"
"pin","鑌","944C"
"kam","鑑","9451"
"kam","鑒","9452"
"cil","鑕","9455"
"lap","鑞","945E"
"sak","鑠","9460"
"lye","鑢","9462"
"phyo","鑣","9463"
"lo","鑪","946A"
"yak","鑰","9470"
"cham","鑱","9471"
"yang","鑲","9472"
"kwan","鑵","9475"
"sep","鑷","9477"
"la","鑼","947C"
"chan","鑽","947D"
"lan","鑾","947E"
"co","鑿","947F"
"chak","鑿","947F"
"cang","長","9577"
"mwun","門","9580"
"sem","閃","9583"
"han","閈","9588"
"pyel","閉","9589"
"phyey","閉","9589"
"kay","開","958B"
"koyng","閎","958E"
"lyun","閏","958F"
"han","閑","9591"
"han","閒","9592"
"kan","閒","9592"
"kan","間","9593"
"min","閔","9594"
"kap","閘","9598"
"pi","閟","959F"
"kak","閣","95A3"
"hap","閤","95A4"
"pel","閥","95A5"
"kyu","閨","95A8"
"min","閩","95A9"
"kon","閫","95AB"
"lang","閬","95AC"
"lye","閭","95AD"
"yel","閱","95B1"
"cheng","閶","95B6"
"em","閹","95B9"
"yem","閻","95BB"
"an","閼","95BC"
"hon","閽","95BD"
"yek","閾","95BE"
"kyek","闃","95C3"
"am","闇","95C7"
"wi","闈","95C8"
"hwal","闊","95CA"
"kyel","闋","95CB"
"lan","闌","95CC"
"to","闍","95CD"
"kay","闓","95D3"
"hap","闔","95D4"
"kwel","闕","95D5"
"thum","闖","95D6"
"kyu","闚","95DA"
"kwan","關","95DC"
"wan","關","95DC"
"ham","闞","95DE"
"kwey","闠","95E0"
"chen","闡","95E1"
"pyek","闢","95E2"
"tal","闥","95E5"
"pwu","阜","961C"
"chen","阡","9621"
"ol","阢","9622"
"chi","阤","9624"
"ay","阨","9628"
"ayk","阨","9628"
"phan","阪","962A"
"wen","阮","962E"
"wan","阮","962E"
"ci","阯","962F"
"ceng","阱","9631"
"pang","防","9632"
"co","阻","963B"
"co","阼","963C"
"cem","阽","963D"
"ok","阿","963F"
"a","阿","963F"
"tha","陀","9640"
"phi","陂","9642"
"pwu","附","9644"
"lwu","陋","964B"
"mayk","陌","964C"
"hang","降","964D"
"kang","降","964D"
"la","陏","964F"
"han","限","9650"
"hay","陔","9654"
"hyeng","陘","9658"
"phyey","陛","965B"
"hyep","陜","965C"
"hap","陜","965C"
"sem","陝","965D"
"sung","陞","965E"
"chek","陟","965F"
"twu","陡","9661"
"wen","院","9662"
"cin","陣","9663"
"cey","除","9664"
"pay","陪","966A"
"chwu","陬","966C"
"um","陰","9670"
"swu","陲","9672"
"cin","陳","9673"
"pi","陴","9674"
"lung","陵","9675"
"yo","陶","9676"
"to","陶","9676"
"ham","陷","9677"
"lyuk","陸","9678"
"ce","陼","967C"
"yang","陽","967D"
"cey","隄","9684"
"wu","隅","9685"
"lyung","隆","9686"
"oy","隈","9688"
"el","隉","9689"
"tay","隊","968A"
"swu","隋","968B"
"hwang","隍","968D"
"kyey","階","968E"
"ki","隑","9691"
"kyek","隔","9694"
"wen","隕","9695"
"wun","隕","9695"
"woy","隗","9697"
"ayk","隘","9698"
"ay","隘","9698"
"kuk","隙","9699"
"cey","際","969B"
"cang","障","969C"
"thoy","隤","96A4"
"swu","隧","96A7"
"swu","隨","96A8"
"o","隩","96A9"
"hem","險","96AA"
"sup","隰","96B0"
"un","隱","96B1"
"hyu","隳","96B3"
"long","隴","96B4"
"lyey","隸","96B8"
"chwu","隹","96B9"
"chek","隻","96BB"
"cwun","隼","96BC"
"cak","雀","96C0"
"an","雁","96C1"
"wung","雄","96C4"
"a","雅","96C5"
"cip","集","96C6"
"ho","雇","96C7"
"ko","雇","96C7"
"chi","雉","96C9"
"cwun","雋","96CB"
"ca","雌","96CC"
"ong","雍","96CD"
"ce","雎","96CE"
"lak","雒","96D2"
"co","雕","96D5"
"swu","雖","96D6"
"ssang","雙","96D9"
"kwan","雚","96DA"
"chwu","雛","96DB"
"cap","雜","96DC"
"ong","雝","96DD"
"kyey","雞","96DE"
"li","離","96E2"
"nan","難","96E3"
"na","難","96E3"
"wu","雨","96E8"
"wu","雩","96E9"
"sel","雪","96EA"
"mwun","雯","96EF"
"pwun","雰","96F0"
"wun","雲","96F2"
"lyeng","零","96F6"
"lyen","零","96F6"
"loy","雷","96F7"
"pak","雹","96F9"
"mong","雺","96FA"
"cen","電","96FB"
"swu","需","9700"
"so","霄","9704"
"sap","霅","9705"
"ceng","霆","9706"
"cin","震","9707"
"phay","霈","9708"
"may","霉","9709"
"kwak","霍","970D"
"sap","霎","970E"
"pi","霏","970F"
"cem","霑","9711"
"yey","霓","9713"
"lim","霖","9716"
"yeng","霙","9719"
"sang","霜","971C"
"ha","霞","971E"
"wun","霣","9723"
"pin","霦","9726"
"mwu","霧","9727"
"um","霪","972A"
"sen","霰","9730"
"san","霰","9730"
"lo","露","9732"
"payk","霸","9738"
"phay","霸","9738"
"pyek","霹","9739"
"cey","霽","973D"
"may","霾","973E"
"lyek","靂","9742"
"ay","靄","9744"
"chey","靆","9746"
"lyeng","靈","9748"
"ay","靉","9749"
"cheng","青","9752"
"ceng","靖","9756"
"ceng","靚","975A"
"cen","靛","975B"
"ceng","靜","975C"
"pi","非","975E"
"ko","靠","9760"
"mi","靡","9761"
"myen","面","9762"
"cen","靦","9766"
"yep","靨","9768"
"hyek","革","9769"
"kuk","革","9769"
"kun","靳","9773"
"hwa","靴","9774"
"pha","靶","9776"
"in","靷","9777"
"mal","靺","977A"
"tal","靼","977C"
"to","鞀","9780"
"phi","鞁","9781"
"pho","鞄","9784"
"ang","鞅","9785"
"hyey","鞋","978B"
"an","鞍","978D"
"kong","鞏","978F"
"man","鞔","9794"
"cho","鞘","9798"
"kwuk","鞠","97A0"
"yu","鞣","97A3"
"chwu","鞦","97A6"
"kal","鞨","97A8"
"kwu","鞫","97AB"
"ken","鞬","97AC"
"phyen","鞭","97AD"
"cey","鞮","97AE"
"kwak","鞹","97B9"
"kang","韁","97C1"
"tal","韃","97C3"
"chen","韆","97C6"
"chen","韉","97C9"
"wi","韋","97CB"
"pwul","韍","97CD"
"kap","韐","97D0"
"han","韓","97D3"
"wi","韙","97D9"
"to","韜","97DC"
"kwu","韝","97DD"
"on","韞","97DE"
"wi","韡","97E1"
"kwu","韭","97ED"
"sem","韱","97F1"
"um","音","97F3"
"so","韶","97F6"
"yeng","韺","97FA"
"wun","韻","97FB"
"hyang","響","97FF"
"ho","頀","9800"
"hyel","頁","9801"
"ceng","頂","9802"
"kyu","頃","9803"
"kyeng","頃","9803"
"hang","項","9805"
"swun","順","9806"
"swu","須","9808"
"wuk","頊","980A"
"yong","頌","980C"
"song","頌","980C"
"kyu","頍","980D"
"ki","頎","980E"
"hang","頏","980F"
"yey","預","9810"
"wan","頑","9811"
"pan","頒","9812"
"pwun","頒","9812"
"twun","頓","9813"
"ton","頓","9813"
"pan","頖","9816"
"pha","頗","9817"
"lyeng","領","9818"
"al","頞","981E"
"kal","頡","9821"
"hil","頡","9821"
"i","頤","9824"
"hay","頦","9826"
"pwu","頫","982B"
"twu","頭","982D"
"hyep","頰","9830"
"am","頷","9837"
"kyeng","頸","9838"
"thoy","頹","9839"
"pin","頻","983B"
"kwa","顆","9846"
"kyeng","顈","9848"
"cey","題","984C"
"ayk","額","984D"
"ak","顎","984E"
"an","顏","984F"
"ong","顒","9852"
"cen","顓","9853"
"wen","願","9858"
"sang","顙","9859"
"cen","顛","985B"
"lyu","類","985E"
"ho","顥","9865"
"ko","顧","9867"
"cen","顫","986B"
"hyen","顯","986F"
"pin","顰","9870"
"lo","顱","9871"
"sep","顳","9873"
"kwan","顴","9874"
"phwung","風","98A8"
"cem","颭","98AD"
"sap","颯","98AF"
"thay","颱","98B1"
"lyel","颲","98B2"
"kwal","颳","98B3"
"kwu","颶","98B6"
"yang","颺","98BA"
"swu","颼","98BC"
"pem","颿","98BF"
"lyo","飂","98C2"
"phyo","飄","98C4"
"phyo","飆","98C6"
"lyo","飉","98C9"
"sil","飋","98CB"
"pi","飛","98DB"
"sa","食","98DF"
"sik","食","98DF"
"ki","飢","98E2"
"ceng","飣","98E3"
"son","飧","98E7"
"im","飪","98EA"
"e","飫","98EB"
"chik","飭","98ED"
"pan","飯","98EF"
"um","飲","98F2"
"si","飴","98F4"
"i","飴","98F4"
"sa","飼","98FC"
"pho","飽","98FD"
"sik","飾","98FE"
"kyo","餃","9903"
"pyeng","餅","9905"
"hyang","餉","9909"
"yang","養","990A"
"i","餌","990C"
"son","餐","9910"
"chan","餐","9910"
"noy","餒","9912"
"a","餓","9913"
"pho","餔","9914"
"cwun","餕","9915"
"ye","餘","9918"
"hyo","餚","991A"
"cen","餞","991E"
"wi","餧","9927"
"kwan","館","9928"
"nan","餪","992A"
"ho","餬","992C"
"chel","餮","992E"
"cen","餰","9930"
"hwu","餱","9931"
"tang","餳","9933"
"huy","餼","993C"
"kwey","餽","993D"
"man","饅","9945"
"swu","饈","9948"
"kun","饉","9949"
"kwey","饋","994B"
"chan","饌","994C"
"uy","饐","9950"
"ki","饑","9951"
"yo","饒","9952"
"ong","饔","9954"
"to","饕","9955"
"hyang","饗","9957"
"yem","饜","995C"
"cham","饞","995E"
"swu","首","9996"
"kyu","馗","9997"
"koyk","馘","9998"
"hyang","香","9999"
"phil","馝","999D"
"am","馣","99A3"
"pok","馥","99A5"
"hyeng","馨","99A8"
"ma","馬","99AC"
"e","馭","99AD"
"phwung","馮","99AE"
"cek","馰","99B0"
"tha","馱","99B1"
"chi","馳","99B3"
"swun","馴","99B4"
"hwun","馴","99B4"
"il","馹","99B9"
"pak","駁","99C1"
"kyeng","駉","99C9"
"ke","駏","99CF"
"cwu","駐","99D0"
"no","駑","99D1"
"kwu","駒","99D2"
"ka","駕","99D5"
"tha","駘","99D8"
"pwu","駙","99D9"
"sa","駛","99DB"
"phil","駜","99DC"
"tha","駝","99DD"
"sa","駟","99DF"
"pyeng","駢","99E2"
"pyen","駢","99E2"
"sin","駪","99EA"
"hay","駭","99ED"
"pak","駮","99EE"
"lak","駱","99F1"
"chim","駸","99F8"
"han","駻","99FB"
"hyen","駽","99FD"
"swun","駿","99FF"
"cwun","駿","99FF"
"ping","騁","9A01"
"seng","騂","9A02"
"ay","騃","9A03"
"lok","騄","9A04"
"chwu","騅","9A05"
"lay","騋","9A0B"
"kwa","騍","9A0D"
"ki","騎","9A0E"
"ki","騏","9A0F"
"pi","騑","9A11"
"mwu","騖","9A16"
"phyen","騙","9A19"
"pi","騛","9A1B"
"ken","騫","9A2B"
"cul","騭","9A2D"
"tung","騰","9A30"
"wen","騵","9A35"
"chwu","騶","9A36"
"so","騷","9A37"
"sen","騸","9A38"
"la","騾","9A3E"
"mayk","驀","9A40"
"o","驁","9A41"
"cham","驂","9A42"
"phyo","驃","9A43"
"chong","驄","9A44"
"kwu","驅","9A45"
"hwa","驊","9A4A"
"swuk","驌","9A4C"
"hyo","驍","9A4D"
"lin","驎","9A4E"
"can","驏","9A4F"
"than","驒","9A52"
"kyo","驕","9A55"
"hyo","驕","9A55"
"hem","驗","9A57"
"kyeng","驚","9A5A"
"yek","驛","9A5B"
"chwi","驟","9A5F"
"lye","驢","9A62"
"yang","驤","9A64"
"ki","驥","9A65"
"hwan","驩","9A69"
"lye","驪","9A6A"
"kol","骨","9AA8"
"i","骫","9AAB"
"hang","骯","9AAF"
"thwu","骰","9AB0"
"ko","骷","9AB7"
"hay","骸","9AB8"
"kyek","骼","9ABC"
"pyen","骿","9ABF"
"pi","髀","9AC0"
"phyey","髀","9AC0"
"hwa","髁","9AC1"
"kwa","髁","9AC1"
"ka","髂","9AC2"
"pak","髆","9AC6"
"lwu","髏","9ACF"
"chok","髑","9AD1"
"cang","髒","9AD2"
"swu","髓","9AD3"
"chey","體","9AD4"
"pin","髕","9AD5"
"kwan","髖","9AD6"
"ko","高","9AD8"
"phyo","髟","9ADF"
"kon","髡","9AE1"
"pang","髣","9AE3"
"mo","髦","9AE6"
"cho","髫","9AEB"
"ca","髭","9AED"
"pal","髮","9AEE"
"yem","髯","9AEF"
"phi","髲","9AF2"
"hyu","髹","9AF9"
"kwal","髺","9AFA"
"kyey","髻","9AFB"
"cwa","髽","9AFD"
"pwul","鬅","9B05"
"song","鬆","9B06"
"kwen","鬈","9B08"
"swun","鬊","9B0A"
"cen","鬋","9B0B"
"ho","鬍","9B0D"
"ki","鬐","9B10"
"cin","鬒","9B12"
"sam","鬖","9B16"
"man","鬘","9B18"
"sung","鬙","9B19"
"swu","鬚","9B1A"
"hwan","鬟","9B1F"
"kwal","鬠","9B20"
"pin","鬢","9B22"
"lyep","鬣","9B23"
"lyo","鬧","9B27"
"nyo","鬧","9B27"
"hang","鬨","9B28"
"hong","鬨","9B28"
"hyek","鬩","9B29"
"kwu","鬮","9B2E"
"cheng","鬯","9B2F"
"wul","鬱","9B31"
"kyek","鬲","9B32"
"sang","鬺","9B3A"
"kwi","鬼","9B3C"
"koy","魁","9B41"
"hon","魂","9B42"
"pal","魃","9B43"
"payk","魄","9B44"
"may","魅","9B45"
"so","魈","9B48"
"chwu","魋","9B4B"
"mang","魍","9B4D"
"lyang","魎","9B4E"
"wi","魏","9B4F"
"li","魑","9B51"
"ma","魔","9B54"
"yem","魘","9B58"
"e","魚","9B5A"
"sa","魦","9B66"
"lo","魯","9B6F"
"pang","魴","9B74"
"tha","鮀","9B80"
"thay","鮐","9B90"
"pho","鮑","9B91"
"pwu","鮒","9B92"
"ca","鮓","9B93"
"kil","鮚","9B9A"
"i","鮞","9B9E"
"ci","鮨","9BA8"
"yu","鮪","9BAA"
"kyo","鮫","9BAB"
"hay","鮭","9BAD"
"sen","鮮","9BAE"
"so","鮹","9BB9"
"kon","鯀","9BC0"
"kyeng","鯁","9BC1"
"pho","鯆","9BC6"
"hwan","鯇","9BC7"
"hon","鯇","9BC7"
"li","鯉","9BC9"
"sa","鯊","9BCA"
"chi","鯔","9BD4"
"cheng","鯖","9BD6"
"co","鯛","9BDB"
"pi","鯡","9BE1"
"yey","鯢","9BE2"
"kon","鯤","9BE4"
"chang","鯧","9BE7"
"kyeng","鯨","9BE8"
"lung","鯪","9BEA"
"chwu","鯫","9BEB"
"cey","鯷","9BF7"
"cuk","鯽","9BFD"
"cep","鰈","9C08"
"hwang","鰉","9C09"
"chwu","鰍","9C0D"
"pok","鰒","9C12"
"say","鰓","9C13"
"si","鰣","9C23"
"sa","鰤","9C24"
"hwan","鰥","9C25"
"thap","鰨","9C28"
"yo","鰩","9C29"
"ki","鰭","9C2D"
"lyen","鰱","9C31"
"o","鰲","9C32"
"luk","鰳","9C33"
"co","鰷","9C37"
"so","鰷","9C37"
"kyen","鰹","9C39"
"man","鰻","9C3B"
"phyo","鰾","9C3E"
"sel","鱈","9C48"
"pyel","鱉","9C49"
"cwun","鱒","9C52"
"sen","鱔","9C54"
"kwey","鱖","9C56"
"kwel","鱖","9C56"
"lin","鱗","9C57"
"sim","鱘","9C58"
"hwu","鱟","9C5F"
"hoy","鱠","9C60"
"cen","鱣","9C63"
"lyey","鱧","9C67"
"cey","鱭","9C6D"
"lo","鱸","9C78"
"lye","鱺","9C7A"
"li","鱺","9C7A"
"co","鳥","9CE5"
"ul","鳦","9CE6"
"pwu","鳧","9CE7"
"kwu","鳩","9CE9"
"pong","鳳","9CF3"
"myeng","鳴","9CF4"
"yen","鳶","9CF6"
"kyek","鴃","9D03"
"cim","鴆","9D06"
"po","鴇","9D07"
"an","鴈","9D08"
"a","鴉","9D09"
"lyeng","鴒","9D12"
"tha","鴕","9D15"
"pyen","鴘","9D18"
"chi","鴙","9D19"
"wen","鴛","9D1B"
"chi","鴟","9D1F"
"ko","鴣","9D23"
"ang","鴦","9D26"
"ap","鴨","9D28"
"kwal","鴰","9D30"
"al","鴶","9D36"
"hong","鴻","9D3B"
"hyu","鵂","9D42"
"kyen","鵑","9D51"
"pal","鵓","9D53"
"cwun","鵔","9D54"
"cey","鵜","9D5C"
"a","鵝","9D5D"
"kok","鵠","9D60"
"hok","鵠","9D60"
"mwu","鵡","9D61"
"pok","鵩","9D69"
"pwung","鵬","9D6C"
"phil","鵯","9D6F"
"co","鵰","9D70"
"cak","鵲","9D72"
"wen","鵷","9D77"
"chwu","鵻","9D7B"
"cheng","鶄","9D84"
"swun","鶉","9D89"
"chwu","鶖","9D96"
"ak","鶚","9D9A"
"kal","鶡","9DA1"
"kon","鶤","9DA4"
"mok","鶩","9DA9"
"cheng","鶬","9DAC"
"ayng","鶯","9DAF"
"hak","鶴","9DB4"
"chwu","鶵","9DB5"
"yak","鶸","9DB8"
"lyu","鶹","9DB9"
"kol","鶻","9DBB"
"ca","鶿","9DBF"
"ik","鷁","9DC1"
"yo","鷂","9DC2"
"kwu","鷇","9DC7"
"ca","鷓","9DD3"
"yey","鷖","9DD6"
"kwu","鷗","9DD7"
"ci","鷙","9DD9"
"cho","鷦","9DE6"
"pyel","鷩","9DE9"
"swuk","鷫","9DEB"
"yen","鷰","9DF0"
"chwi","鷲","9DF2"
"han","鷳","9DF3"
"hul","鷸","9DF8"
"ung","鷹","9DF9"
"lo","鷺","9DFA"
"hak","鷽","9DFD"
"pyek","鷿","9DFF"
"cen","鸇","9E07"
"mong","鸏","9E0F"
"lo","鸕","9E15"
"ayng","鸚","9E1A"
"kwan","鸛","9E1B"
"lan","鸞","9E1E"
"lo","鹵","9E75"
"ham","鹹","9E79"
"yem","鹽","9E7D"
"lok","鹿","9E7F"
"wu","麀","9E80"
"kwey","麂","9E82"
"kwun","麇","9E87"
"kyun","麇","9E87"
"cwu","麈","9E88"
"mi","麋","9E8B"
"wu","麌","9E8C"
"yey","麑","9E91"
"ki","麒","9E92"
"lok","麓","9E93"
"li","麗","9E97"
"lye","麗","9E97"
"sa","麝","9E9D"
"lin","麟","9E9F"
"chwu","麤","9EA4"
"mayk","麥","9EA5"
"pwu","麩","9EA9"
"mo","麰","9EB0"
"kwuk","麴","9EB4"
"myen","麵","9EB5"
"ma","麻","9EBB"
"ma","麼","9EBC"
"hwi","麾","9EBE"
"hwang","黃","9EC3"
"hoyng","黌","9ECC"
"se","黍","9ECD"
"lye","黎","9ECE"
"cem","黏","9ECF"
"li","黐","9ED0"
"huk","黑","9ED1"
"kum","黔","9ED4"
"kem","黔","9ED4"
"ki","黖","9ED6"
"mwuk","默","9ED8"
"kyem","黚","9EDA"
"tay","黛","9EDB"
"chwul","黜","9EDC"
"yu","黝","9EDD"
"cem","點","9EDE"
"i","黟","9EDF"
"hil","黠","9EE0"
"kyeng","黥","9EE5"
"lye","黧","9EE7"
"lay","黧","9EE7"
"li","黧","9EE7"
"tang","黨","9EE8"
"tam","黮","9EEE"
"am","黯","9EEF"
"cham","黲","9EF2"
"mi","黴","9EF4"
"tam","黵","9EF5"
"yem","黶","9EF6"
"tok","黷","9EF7"
"pwun","黺","9EFA"
"pwul","黻","9EFB"
"po","黼","9EFC"
"min","黽","9EFD"
"wen","黿","9EFF"
"chwuk","鼀","9F00"
"o","鼇","9F07"
"tha","鼉","9F09"
"pyek","鼊","9F0A"
"ceng","鼎","9F0E"
"nay","鼐","9F10"
"ko","鼓","9F13"
"tong","鼕","9F15"
"pi","鼙","9F19"
"se","鼠","9F20"
"pwun","鼢","9F22"
"sek","鼫","9F2B"
"yu","鼬","9F2C"
"o","鼯","9F2F"
"en","鼴","9F34"
"hyey","鼷","9F37"
"kyem","鼸","9F38"
"pi","鼻","9F3B"
"kwu","鼽","9F3D"
"han","鼾","9F3E"
"cey","齊","9F4A"
"ca","齊","9F4A"
"cay","齋","9F4B"
"cay","齎","9F4E"
"cey","齏","9F4F"
"chi","齒","9F52"
"chin","齔","9F54"
"hul","齕","9F55"
"un","齗","9F57"
"pho","齙","9F59"
"cha","齜","9F5C"
"cay","齜","9F5C"
"ce","齟","9F5F"
"cho","齠","9F60"
"lyeng","齡","9F61"
"chek","齣","9F63"
"kan","齦","9F66"
"sel","齧","9F67"
"chak","齪","9F6A"
"kon","齫","9F6B"
"e","齬","9F6C"
"wu","齲","9F72"
"ak","齶","9F76"
"ak","齷","9F77"
"lyong","龍","9F8D"
"pang","龍","9F8D"
"long","龍","9F8D"
"nong","龐","9F90"
"pang","龐","9F90"
"lyong","龒","9F92"
"kong","龔","9F94"
"kam","龕","9F95"
"kyun","龜","9F9C"
"kwu","龜","9F9C"
"kwi","龜","9F9C"
"yak","龠","9FA0"
"hwa","龢","9FA2"
"hay","龤","9FA4"
