id,tra,sim
154424,"犍","犍"
154429,"犀","犀"
154504,"犎","犎"
154506,"犐","犐"
154507,"犕","犕"
154508,"犓","犓"
154512,"犒","犒"
154529,"犖","荦"
154538,"犗","犗"
154542,"犛","牦"
154547,"犘","犘"
154549,"犞","犞"
154550,"犢","犊"
154566,"犦","犦"
154569,"犤","犤"
154571,"犣","犣"
154573,"犧","牺"
154862,"扎","扎"
155735,"扚","扚"
155736,"扱","扱"
155740,"扡","扦"
155741,"扠","扠"
155745,"扶","扶"
155638,"扦","扦"
155644,"扢","扢"
155665,"托","托"
156082,"扯","扯"
158346,"抱","抱"
160635,"挾","挟"
162119,"捭","捭"
162384,"掬","掬"
162391,"掠","掠"
155496,"扑","扑"
155501,"扒","扒"
155527,"扐","扐"
155529,"扔","扔"
155534,"扞","扞"
155556,"扜","扜"
155560,"扛","扛"
155576,"扤","扤"
155577,"扣","扣"
155983,"扽","扽"
155984,"找","找"
155877,"抏","抏"
155881,"抎","抎"
155885,"技","技"
155916,"抔","抔"
155919,"扰","扰"
155920,"扼","扼"
155940,"拒","拒"
156181,"抇","抇"
156182,"扷","扷"
156183,"折","折"
156435,"扳","扳"
156480,"扴","扴"
156481,"扮","扮"
156490,"扺","扺"
156494,"抈","抈"
156495,"扻","扻"
156496,"抑","抑"
156562,"拋","抛"
156825,"抃","抃"
156841,"抆","抆"
156846,"抗","抗"
156987,"抌","抌"
156988,"抉","抉"
157016,"扭","扭"
157049,"把","把"
159999,"指","指"
160316,"按","按"
158493,"拄","拄"
158504,"拉","拉"
161025,"挽","挽"
161067,"捔","捔"
162372,"掐","掐"
162430,"掂","掂"
162443,"掖","掖"
165133,"撻","挞"
165970,"撏","挦"
165981,"撋","撋"
166267,"擭","擭"
166272,"撼","撼"
161813,"掍","掍"
161817,"捵","捵"
161820,"捶","捶"
161843,"捼","捼"
161846,"掜","掜"
161848,"推","推"
162668,"捥","捥"
162670,"捩","捩"
162678,"掮","掮"
157149,"拜","拜"
157307,"拏","拏"
157339,"抹","抹"
157394,"抾","抾"
157395,"拑","拑"
157402,"抴","抴"
157403,"拓","拓"
157442,"抪","抪"
157446,"拔","拔"
157926,"拊","拊"
157610,"拈","拈"
157646,"抯","抯"
157648,"抻","抻"
157651,"抽","抽"
157763,"押","押"
157833,"抰","抰"
157836,"拐","拐"
157863,"抶","抶"
157866,"拖","拖"
158072,"抮","抮"
158074,"拎","拎"
158076,"抵","抵"
158615,"拌","拌"
158627,"抭","抭"
158628,"抿","抿"
158636,"抳","抳"
158637,"拂","拂"
158693,"拙","拙"
158752,"招","招"
158938,"披","披"
159123,"拚","拚"
159131,"抬","抬"
159166,"拇","拇"
159174,"拗","拗"
159221,"挈","挈"
159251,"拲","拲"
159253,"拿","拿"
159323,"拳","拳"
160892,"挹","挹"
160912,"捌","捌"
160915,"捁","捁"
160916,"挴","挴"
160917,"捈","捈"
160918,"挫","挫"
168960,"牒","牒"
168978,"牏","牏"
168980,"牓","牓"
163658,"揗","揗"
163659,"揄","揄"
163671,"揜","揜"
163697,"援","援"
167068,"攀","攀"
167977,"攬","揽"
168922,"牌","牌"
168996,"牖","牖"
159375,"拭","拭"
159386,"挂","挂"
159497,"挐","挐"
159503,"持","持"
159632,"拮","拮"
159636,"拷","拷"
159651,"挕","挕"
159652,"拱","拱"
159702,"挋","挋"
159703,"挎","挎"
159705,"挃","挃"
159707,"拽","拽"
159721,"挏","挏"
159726,"挺","挺"
159786,"括","括"
159839,"挻","挻"
159843,"拴","拴"
159849,"拾","拾"
159899,"挑","挑"
160244,"挌","挌"
160246,"拸","拸"
160248,"掙","挣"
160271,"挍","挍"
160274,"拼","拼"
160294,"挓","挓"
160296,"挖","挖"
160429,"拫","拫"
160433,"挪","挪"
160441,"拯","拯"
160456,"拹","拹"
160457,"拶","拶"
160466,"捇","捇"
160468,"捄","捄"
160473,"挲","挲"
160474,"挬","挬"
160475,"捕","捕"
160519,"捂","捂"
160522,"振","振"
160677,"捎","捎"
161330,"描","描"
161378,"捺","捺"
161388,"掎","掎"
174012,"腏","腏"
174013,"腠","腠"
174016,"腜","腜"
174018,"腩","腩"
174020,"腷","腷"
174025,"腰","腰"
173903,"腍","腍"
173904,"腋","腋"
173910,"腑","腑"
173915,"勝","胜"
163401,"揖","揖"
163409,"揭","揭"
164904,"撾","挝"
164915,"摥","摥"
164916,"摠","摠"
163973,"掾","掾"
163979,"摮","摮"
163980,"摹","摹"
164124,"搷","搷"
164125,"搟","搟"
164126,"摙","摙"
164127,"搏","搏"
160693,"捍","捍"
160715,"捏","捏"
160751,"捚","捚"
160752,"捉","捉"
160813,"捆","捆"
160819,"捐","捐"
160948,"捋","捋"
160955,"捊","捊"
160958,"挼","挼"
160969,"換","换"
161071,"捀","捀"
161073,"挩","挩"
161074,"捖","捖"
161076,"捃","捃"
161086,"挶","挶"
161087,"捅","捅"
161091,"挨","挨"
161145,"捘","捘"
161148,"掔","掔"
161149,"掌","掌"
161360,"掝","掝"
161362,"捱","捱"
161236,"掱","掱"
161238,"掣","掣"
161263,"掰","掰"
161268,"捧","捧"
161289,"掭","掭"
161290,"掁","掁"
161292,"掛","挂"
161293,"掗","挜"
161301,"揶","揶"
161304,"掫","掫"
161307,"措","措"
163097,"揠","揠"
163101,"揊","揊"
163103,"揀","拣"
163121,"揩","揩"
163579,"揰","揰"
163581,"搜","搜"
164291,"摀","摀"
164292,"搋","搋"
164293,"搬","搬"
165696,"撟","挢"
165711,"撘","撘"
165712,"撳","揿"
165713,"播","播"
168362,"毳","毳"
161406,"掩","掩"
161523,"捷","捷"
161554,"捯","捯"
161557,"排","排"
161750,"掯","掯"
161755,"掉","掉"
161811,"捰","捰"
162122,"掀","掀"
162149,"捨","舍"
162181,"掄","抡"
162191,"採","采"
162278,"授","授"
162329,"捻","捻"
162356,"掤","掤"
162360,"掏","掏"
162455,"捽","捽"
162472,"掊","掊"
162485,"接","接"
162572,"捲","卷"
162828,"揵","揵"
162831,"捫","扪"
162852,"掃","扫"
172999,"脤","脤"
173002,"脥","脥"
173004,"脛","胫"
173014,"脭","脭"
173015,"脢","脢"
173414,"脘","脘"
173415,"朘","朘"
162950,"据","据"
162954,"掘","掘"
162972,"掇","掇"
162995,"揳","揳"
162996,"揅","揅"
163000,"揱","揱"
163002,"揫","揫"
163009,"揍","揍"
163011,"揕","揕"
163012,"揲","揲"
163017,"搽","搽"
163024,"搭","搭"
163137,"揹","背"
163138,"提","提"
167650,"攜","携"
163269,"揚","扬"
163505,"搰","搰"
163508,"插","插"
163562,"揪","揪"
163647,"揘","揘"
163650,"搥","搥"
163744,"揈","揈"
163745,"揝","揝"
163746,"揨","揨"
163747,"揥","揥"
163748,"揓","揓"
163749,"搓","搓"
163760,"揃","揃"
163766,"揎","揎"
163775,"揯","揯"
163776,"揮","挥"
163827,"揙","揙"
163830,"摡","摡"
163831,"握","握"
163887,"摒","摒"
163893,"揟","揟"
163894,"揆","揆"
163927,"搔","搔"
163949,"揉","揉"
164168,"搹","搹"
164169,"搣","搣"
164170,"搢","搢"
164019,"搿","搿"
164023,"搫","搫"
164024,"搴","搴"
164035,"搆","构"
164081,"摃","摃"
164082,"搘","搘"
164092,"搕","搕"
164096,"摸","摸"
164186,"搨","搨"
164196,"損","损"
164257,"摁","摁"
164261,"搗","捣"
164326,"摋","摋"
164327,"搖","摇"
164420,"搯","搯"
164426,"搶","抢"
164489,"搞","搞"
164495,"摛","摛"
164510,"搪","搪"
164520,"搒","搒"
164530,"搐","搐"
164537,"搤","搤"
164544,"搛","搛"
164546,"搠","搠"
164553,"搳","搳"
164556,"搾","榨"
164557,"搧","搧"
164564,"搉","搉"
164582,"搌","搌"
164584,"搦","搦"
164592,"搎","搎"
164593,"搚","搚"
164594,"搡","搡"
164595,"摰","摰"
164596,"摯","挚"
164607,"摩","摩"
164682,"摫","摫"
164683,"摲","摲"
164684,"摶","抟"
164727,"摳","抠"
164742,"摽","摽"
164780,"挳","挳"
164781,"摵","摵"
164783,"摦","摦"
164786,"撦","撦"
164793,"摴","摴"
164799,"摟","搂"
164812,"撂","撂"
164821,"摞","摞"
164823,"摑","掴"
164830,"摧","摧"
165028,"摍","摍"
165029,"撖","撖"
165030,"撱","撱"
165031,"摺","折"
165045,"摎","摎"
165049,"摻","掺"
165065,"摜","掼"
165068,"摷","摷"
165069,"擎","擎"
165089,"撓","挠"
165151,"撕","撕"
165165,"撒","撒"
165500,"撮","撮"
165268,"擖","擖"
165269,"擏","擏"
165270,"撠","撠"
165272,"撢","撢"
165283,"撅","撅"
165297,"撩","撩"
165343,"撲","扑"
165455,"撐","撑"
165543,"撌","撌"
165544,"撣","掸"
165551,"撫","抚"
165985,"撊","撊"
165986,"撰","撰"
165777,"擒","擒"
165797,"撝","撝"
165813,"撚","捻"
165831,"撞","撞"
165889,"撤","撤"
165933,"撙","撙"
165947,"撈","捞"
166280,"擂","擂"
166298,"據","据"
166335,"擄","掳"
168393,"毰","毰"
168396,"毯","毯"
168399,"毽","毽"
168402,"毲","毲"
168403,"毻","毻"
168404,"毷","毷"
168406,"毼","毼"
168408,"毸","毸"
168409,"毹","毹"
168410,"毾","毾"
168411,"氁","氁"
170293,"爸","爸"
170295,"釜","釜"
172804,"脀","脀"
172805,"脅","胁"
171251,"肜","肜"
171254,"肕","肕"
171255,"肓","肓"
171258,"朊","朊"
171260,"肺","肺"
171293,"肢","肢"
177541,"觳","觳"
177554,"毉","医"
177555,"鷇","鷇"
177556,"毊","毊"
177557,"文","文"
168764,"氨","氨"
168766,"氪","氪"
168767,"氫","氢"
168770,"氰","氰"
168771,"氬","氩"
168772,"氮","氮"
168775,"氯","氯"
168778,"氳","氲"
168784,"片","片"
172941,"脖","脖"
178642,"斻","斻"
178643,"斿","斿"
178646,"施","施"
174673,"膚","肤"
175118,"膺","膺"
175151,"臆","臆"
166107,"擊","击"
172662,"胲","胲"
172664,"胼","胼"
172670,"朕","朕"
172979,"脣","唇"
172725,"胺","胺"
172726,"朗","朗"
166240,"擘","擘"
166343,"擋","挡"
166360,"操","操"
166461,"擇","择"
166502,"擐","擐"
166505,"擉","擉"
166506,"撽","撽"
166508,"撿","捡"
166529,"擔","担"
166835,"擴","扩"
166854,"擿","擿"
166875,"擠","挤"
166596,"擅","擅"
166646,"擁","拥"
166736,"擗","擗"
166749,"擣","捣"
166764,"攃","攃"
166765,"擫","擫"
166768,"擩","擩"
166772,"擤","擤"
166773,"擨","擨"
166775,"擬","拟"
166903,"擲","掷"
166951,"擯","摈"
166977,"擦","擦"
167009,"擰","拧"
167016,"擱","搁"
167029,"擢","擢"
167198,"擾","扰"
171184,"肚","肚"
171207,"肛","肛"
190325,"悆","悆"
190326,"悉","悉"
190349,"悐","悐"
190351,"悈","悈"
190352,"悖","悖"
167237,"攄","摅"
167263,"擻","擞"
167265,"擺","摆"
167357,"擼","撸"
167358,"擽","擽"
167363,"擸","擸"
167365,"攉","攉"
167369,"攎","攎"
167370,"攌","攌"
167371,"攏","拢"
167385,"攇","攇"
167386,"攐","攐"
167387,"攖","撄"
167399,"攕","攕"
167401,"攙","搀"
167439,"攘","攘"
167510,"攓","攓"
167516,"攔","拦"
167694,"攡","攡"
167696,"攛","撺"
167720,"攤","摊"
167553,"攝","摄"
167760,"攣","挛"
167782,"攦","攦"
167785,"攢","攒"
167899,"攠","攠"
167900,"攩","挡"
167905,"攫","攫"
167930,"攥","攥"
167931,"攪","搅"
168035,"攭","攭"
168036,"攮","攮"
168047,"毛","毛"
168270,"毞","毞"
168272,"毠","毠"
168273,"毦","毦"
168276,"毧","绒"
168278,"毨","毨"
168280,"毤","毤"
168282,"毣","毣"
168284,"毬","球"
168311,"毫","毫"
168414,"氂","牦"
168418,"氀","氀"
168422,"毿","毵"
168489,"氌","氇"
168490,"氍","氍"
168493,"气","气"
168494,"氕","氕"
168495,"氘","氘"
168496,"氖","氖"
168497,"氙","氙"
168498,"氚","氚"
168499,"氛","氛"
168534,"氡","氡"
168535,"氟","氟"
168536,"氤","氤"
168542,"氦","氦"
168543,"氧","氧"
168546,"氣","气"
168847,"版","版"
168894,"牉","牉"
168897,"牋","笺"
169009,"牘","牍"
169014,"斤","斤"
169033,"斥","斥"
169109,"斧","斧"
169250,"斯","斯"
169282,"斮","斮"
169288,"新","新"
171105,"肌","肌"
176782,"歐","欧"
173982,"腃","腃"
174868,"膴","膴"
174873,"膬","膬"
174874,"臇","臇"
174875,"膲","膲"
174876,"膰","膰"
174879,"朣","朣"
174926,"縢","縢"
174931,"膦","膦"
174932,"膙","膙"
174934,"臌","臌"
174936,"臒","癯"
174937,"朦","朦"
174952,"臄","臄"
174953,"膿","脓"
178199,"斌","斌"
178203,"斐","斐"
169637,"斲","斲"
169670,"斶","斶"
169671,"斷","断"
170174,"爬","爬"
170199,"爰","爰"
170206,"舜","舜"
170677,"肊","肊"
170678,"有","有"
172525,"脂","脂"
179971,"灰","灰"
180640,"炭","炭"
169996,"斸","斸"
170002,"爪","爪"
170022,"爭","争"
170217,"爵","爵"
170254,"父","父"
170323,"爹","爹"
170327,"爺","爷"
170342,"月","月"
171128,"肋","肋"
171135,"肝","肝"
171209,"肘","肘"
171230,"肖","肖"
171243,"肐","肐"
171300,"肱","肱"
171308,"肫","肫"
171320,"肯","肯"
171338,"肴","肴"
171361,"肭","肭"
171363,"肵","肵"
171365,"肸","肸"
171371,"肣","肣"
171372,"朋","朋"
171439,"胏","胏"
171444,"股","股"
171465,"肮","肮"
171466,"肪","肪"
171468,"育","育"
171487,"肩","肩"
171540,"肥","肥"
172634,"脊","脊"
177119,"殺","杀"
177539,"豰","豰"
171658,"服","服"
171795,"胠","胠"
171801,"胡","胡"
172084,"胚","胚"
172093,"胈","胈"
172094,"背","背"
172267,"胃","胃"
172281,"胂","胂"
172282,"胛","胛"
172286,"胄","胄"
172297,"胑","胑"
172298,"胦","胦"
172299,"胜","胜"
172301,"胅","胅"
172302,"胙","胙"
172312,"胣","胣"
172313,"胕","胕"
172315,"胝","胝"
172319,"胉","胉"
172320,"胍","胍"
172322,"胗","胗"
172326,"朐","朐"
172327,"胞","胞"
172339,"胘","胘"
172340,"胖","胖"
172351,"胇","胇"
172353,"胥","胥"
172393,"朏","朏"
172402,"胎","胎"
172443,"胹","胹"
172446,"胯","胯"
172455,"胰","胰"
172459,"胵","胵"
172460,"胱","胱"
172461,"胴","胴"
172465,"胭","胭"
172472,"朒","朒"
172475,"脡","脡"
172479,"胻","胻"
172480,"脈","脉"
172507,"朓","朓"
172510,"脆","脆"
172562,"胸","胸"
172625,"胳","胳"
172678,"朔","朔"
172856,"能","能"
172955,"脯","脯"
172977,"脰","脰"
173018,"脞","脞"
173024,"脟","脟"
173026,"脬","脬"
173027,"脕","脕"
173028,"脝","脝"
173029,"望","望"
173218,"脫","脱"
173427,"脹","胀"
173431,"期","期"
173501,"腊","腊"
173506,"朝","朝"
173857,"腆","腆"
173869,"腡","脶"
173870,"腄","腄"
173872,"腇","腇"
173873,"腴","腴"
173887,"脽","脽"
173890,"脾","脾"
173833,"腎","肾"
173842,"腌","腌"
173853,"腓","腓"
174392,"朡","朡"
174393,"腤","腤"
174395,"塍","塍"
185345,"燈","灯"
175176,"臃","臃"
175178,"賸","剩"
175198,"謄","誊"
175949,"次","次"
176127,"欸","欸"
176133,"款","款"
176579,"歌","歌"
177401,"榖","榖"
177409,"毄","毄"
177411,"毃","毃"
177412,"瞉","瞉"
177414,"穀","谷"
177514,"縠","縠"
177521,"毇","毇"
177522,"毈","毈"
177523,"轂","毂"
180593,"炔","炔"
180594,"炳","炳"
180379,"炙","炙"
177482,"毆","殴"
177502,"毅","毅"
178226,"斕","斓"
178230,"斖","斖"
178231,"方","方"
173985,"腔","腔"
173994,"腕","腕"
174006,"腱","腱"
174009,"腒","腒"
174107,"腸","肠"
174129,"腢","腢"
174130,"腥","腥"
174154,"膃","腽"
174159,"腲","腲"
174162,"腮","腮"
174171,"腫","肿"
174182,"腹","腹"
174243,"腶","腶"
174246,"腺","腺"
174249,"膇","膇"
174250,"腯","腯"
174256,"腧","腧"
174258,"腳","脚"
178890,"旃","旃"
180335,"炅","炅"
180338,"炘","炘"
180341,"炊","炊"
181646,"焮","焮"
181653,"焰","焰"
181744,"無","无"
174402,"媵","媵"
174417,"腿","腿"
174438,"腛","腛"
174439,"腞","腞"
174441,"腦","脑"
174883,"膱","膱"
174885,"嬴","嬴"
174908,"膳","膳"
176853,"歜","歜"
176854,"歟","欤"
176855,"歛","敛"
176856,"歠","歠"
176859,"歡","欢"
174924,"螣","螣"
174517,"膆","膆"
174519,"朢","朢"
174520,"膜","膜"
174525,"膊","膊"
174530,"膈","膈"
174540,"膍","膍"
174543,"膏","膏"
174624,"膌","膌"
174626,"膀","膀"
174634,"膉","膉"
174635,"膂","膂"
174637,"膋","膋"
174641,"膵","膵"
174643,"膝","膝"
174724,"膞","膞"
174725,"膘","膘"
174731,"膛","膛"
174733,"膢","膢"
174735,"膕","腘"
174736,"膗","膗"
174737,"膟","膟"
174739,"滕","滕"
174748,"膣","膣"
174749,"膠","胶"
174824,"膷","膷"
174825,"膩","腻"
174853,"膮","膮"
174854,"膹","膹"
174857,"膨","膨"
174866,"膫","膫"
174961,"臊","臊"
174972,"臅","臅"
174973,"臉","脸"
175026,"膾","脍"
175033,"膽","胆"
175110,"膻","膻"
175220,"臀","臀"
175225,"臂","臂"
175243,"臑","臑"
175246,"臐","臐"
175247,"臍","脐"
175254,"臗","臗"
175255,"臏","膑"
175259,"臕","臕"
175265,"蠃","蠃"
175266,"羸","羸"
175330,"臘","腊"
175625,"臟","脏"
175630,"臝","臝"
175641,"臞","臞"
175649,"臢","臜"
175650,"鸁","鸁"
175651,"氏","氏"
175374,"臙","臙"
175375,"臛","臛"
175376,"臚","胪"
175399,"朧","胧"
175406,"贏","赢"
175448,"騰","腾"
175658,"氐","氐"
175670,"民","民"
175903,"氓","氓"
175920,"欠","欠"
176017,"欥","欥"
176018,"欣","欣"
176079,"欨","欨"
176083,"欯","欯"
176085,"欭","欭"
176087,"欱","欱"
176090,"欬","欬"
176097,"欶","欶"
176098,"欷","欷"
176101,"欲","欲"
176260,"欺","欺"
176330,"欹","欹"
176351,"欽","钦"
176455,"欿","欿"
176461,"欻","欻"
176473,"歁","歁"
176476,"歅","歅"
176477,"歇","歇"
176547,"歂","歂"
176548,"歃","歃"
176553,"歈","歈"
176556,"歆","歆"
176681,"歍","歍"
176688,"歋","歋"
176690,"歊","歊"
176706,"歉","歉"
176726,"歎","叹"
176829,"歔","歔"
176835,"歑","歑"
176836,"歕","歕"
176841,"歙","歙"
176980,"殳","殳"
176984,"段","段"
176997,"殶","殶"
176998,"殷","殷"
177214,"殼","壳"
177226,"殽","殽"
177244,"嗀","嗀"
177245,"彀","彀"
177255,"毀","毁"
177357,"殿","殿"
178222,"斒","斒"
178225,"斔","斔"
178598,"於","于"
178747,"旆","旆"
178752,"旄","旄"
178780,"旂","旗"
178782,"旅","旅"
178914,"旁","旁"
183487,"煩","烦"
186511,"斠","斠"
186520,"斡","斡"
186537,"斢","斢"
186538,"戶","户"
180666,"炟","炟"
180668,"炾","炾"
180669,"炯","炯"
180150,"灼","灼"
180714,"炵","炵"
180715,"炮","炮"
181509,"焄","焄"
186401,"斜","斜"
179102,"旌","旌"
179189,"族","族"
179273,"旍","旍"
179274,"旎","旎"
179276,"旋","旋"
184234,"熏","熏"
186611,"戺","戺"
186614,"戾","戾"
188994,"怔","怔"
188999,"怯","怯"
179387,"旐","旐"
179391,"旓","旓"
179392,"旒","旒"
179404,"旗","旗"
179491,"旖","旖"
179496,"旛","旛"
179507,"旞","旞"
179508,"旟","旟"
179512,"旝","旝"
179513,"火","火"
180089,"灱","灱"
180090,"灶","灶"
180197,"灸","灸"
180212,"灺","灺"
180214,"災","灾"
180306,"炬","炬"
180312,"炖","炖"
180313,"炒","炒"
180415,"炕","炕"
180436,"炎","炎"
180950,"烓","烓"
180952,"烤","烤"
180956,"烘","烘"
180688,"炸","炸"
180763,"炷","炷"
180764,"炫","炫"
180810,"炰","炰"
180821,"炤","照"
180840,"炱","炱"
180843,"為","为"
180986,"烞","烞"
180988,"烜","烜"
180998,"烔","烔"
181000,"烻","烻"
181001,"烑","烑"
181002,"烈","烈"
181066,"烙","烙"
181070,"烊","烊"
181071,"烢","烢"
181072,"烋","烋"
181074,"烏","乌"
181313,"烝","烝"
181349,"焐","焐"
181351,"烴","烃"
181352,"焊","焊"
181362,"焆","焆"
181363,"烯","烯"
181364,"烰","烰"
181368,"焓","焓"
181369,"煥","焕"
181401,"烽","烽"
181432,"烿","烿"
181434,"焍","焍"
181436,"烷","烷"
181437,"烺","烺"
181440,"焗","焗"
181441,"焉","焉"
181453,"焌","焌"
181459,"烹","烹"
181512,"焚","焚"
181676,"焞","焞"
181680,"焠","焠"
181685,"焙","焙"
181697,"焱","焱"
181713,"煮","煮"
181735,"喣","喣"
187482,"必","必"
187826,"忕","忕"
187827,"忏","忏"
187828,"忔","忔"
187835,"忣","忣"
187837,"忙","忙"
189072,"怵","怵"
189089,"怲","怲"
189091,"怖","怖"
193187,"愋","愋"
193188,"惾","惾"
193189,"惸","惸"
193199,"愔","愔"
193204,"愃","愃"
193205,"愘","愘"
193206,"惲","恽"
193207,"惼","惼"
193210,"慨","慨"
181625,"煚","煚"
181626,"焯","焯"
181633,"焜","焜"
186142,"爞","爞"
186480,"斛","斛"
185021,"燄","焰"
185022,"燃","燃"
185339,"燖","燖"
185344,"燜","焖"
183788,"煦","煦"
183812,"煸","煸"
183813,"煆","煅"
183814,"煒","炜"
183826,"煝","煝"
183827,"煣","煣"
183828,"照","照"
188672,"急","急"
188886,"怒","怒"
191634,"惝","惝"
191642,"惈","惈"
191643,"惕","惕"
193269,"慝","慝"
193275,"愨","悫"
193285,"愿","愿"
213519,"穠","秾"
202138,"礦","矿"
182900,"焦","焦"
183047,"然","然"
183096,"煤","煤"
183135,"煁","煁"
183136,"煠","煠"
183137,"煙","烟"
183452,"煉","炼"
188549,"怨","怨"
190209,"恔","恔"
190210,"恲","恲"
190213,"恨","恨"
183662,"煃","煃"
183663,"煬","炀"
183676,"煋","煋"
183677,"煜","煜"
183685,"煨","煨"
183697,"熅","熅"
183702,"煲","煲"
183703,"煟","煟"
183708,"煓","煓"
183709,"煌","煌"
183718,"煖","暖"
183755,"煔","煔"
183758,"煢","茕"
183774,"煇","辉"
183967,"煞","煞"
184006,"煎","煎"
184053,"燁","烨"
184060,"熚","熚"
184064,"熀","熀"
184067,"熉","熉"
184069,"熂","熂"
184072,"熄","熄"
184075,"熗","炝"
184076,"熇","熇"
189108,"怴","怴"
189109,"怦","怦"
189112,"怗","怗"
189120,"怚","怚"
189121,"怛","怛"
191207,"惄","惄"
191210,"惉","惉"
191212,"情","情"
196715,"礿","礿"
196719,"祀","祀"
196747,"祆","祆"
199332,"禷","禷"
199333,"甘","甘"
184086,"煻","煻"
184089,"熒","荧"
184111,"熔","熔"
184120,"煽","煽"
184141,"熐","熐"
184143,"熁","熁"
184145,"熥","熥"
184146,"熬","熬"
184186,"熙","熙"
184289,"熊","熊"
184359,"熯","熯"
184367,"熿","熿"
184368,"熰","熰"
184369,"熛","熛"
184384,"熳","熳"
184385,"熜","熜"
184386,"熝","熝"
184388,"熵","熵"
184389,"熩","熩"
184390,"熨","熨"
184404,"熠","熠"
184412,"熱","热"
184609,"熟","熟"
184743,"燒","烧"
184862,"燅","燅"
184864,"燂","燂"
184867,"燎","燎"
184906,"熸","熸"
184914,"燀","燀"
184921,"燋","燋"
184962,"燠","燠"
184983,"燔","燔"
